soil_quality,seed_variety,fertilizer_amount_kg_per_hectare,sunny_days,rainfall_mm,irrigation_schedule,yield_kg_per_hectare,soil_ph,farm_size_hectares,pest_management_score,harvest_delay_days
60.085941,1,204.278080,91.804561,459.913443,4,667.215859,6.329464,211.833150,64.404309,3.383122
83.398335,1,216.536396,108.365670,544.593309,8,997.106473,6.823975,215.952128,55.106319,8.239024
55.048814,1,204.607450,127.715198,554.204560,6,902.103115,5.826079,22.979286,93.313627,3.202071
71.059946,0,60.922038,111.506871,682.556981,4,239.049459,6.441680,21.334046,46.683281,8.930065
53.800145,1,264.686794,100.248599,426.062017,5,803.023566,6.257511,165.541982,69.547071,12.492408
70.795154,0,97.441021,116.138558,582.886945,6,500.155187,6.199085,135.219857,63.498277,2.373804
84.747584,0,159.894672,106.261849,572.889570,4,477.746803,7.037162,112.282923,42.043942,0.988322
79.797987,1,228.048147,98.056944,590.821880,5,895.544469,6.817936,26.113312,69.426181,10.658925
84.488503,1,211.705880,109.543327,494.224471,1,742.030670,7.312604,193.343051,92.104214,10.820732
66.300291,1,50.495017,84.940771,560.792274,5,631.626378,6.262676,71.065233,74.082038,12.930091
96.025975,1,286.590737,85.420625,523.980105,4,709.931807,7.388416,246.597301,86.388802,7.383898
76.396366,1,225.527791,75.601467,684.573380,5,687.953990,7.754563,216.018097,78.972807,11.817194
96.948821,0,266.154381,111.947330,601.855069,4,518.613777,7.045882,236.065189,97.027030,8.899937
86.360055,1,188.295324,104.361049,378.921490,5,937.999232,7.331087,59.152294,88.877493,12.804298
77.137526,1,295.496692,86.817510,363.904290,5,875.095846,6.482567,101.912507,74.318158,9.900834
97.938197,1,87.935942,93.846262,546.930828,2,594.314718,7.429345,127.578090,99.097858,11.514791
87.128111,1,131.842730,96.207204,412.043943,10,1072.995205,7.740280,50.206053,40.627990,13.272276
99.367438,0,292.728784,93.066520,451.458513,2,498.949399,5.869847,241.183813,92.534290,1.072684
65.457135,0,183.280040,104.185002,392.522234,5,595.778466,5.651177,207.736271,65.139311,8.684631
53.224746,1,259.129042,101.447063,391.488413,7,1054.051013,6.273036,54.372679,96.638657,12.460211
61.238866,1,143.647610,98.148298,544.019588,4,715.944791,5.832922,23.268172,43.396948,13.053572
92.752641,1,163.937453,93.031733,682.824084,9,922.806188,5.790857,26.013831,47.734069,2.945442
53.303713,0,178.660653,102.585446,431.016052,5,489.355953,5.811436,161.455618,70.356158,3.744775
60.239068,1,76.554536,93.723989,314.878305,4,698.098607,6.924218,234.699646,90.395330,11.369140
75.924527,1,254.515397,101.974841,574.527844,7,926.491796,7.275918,117.143164,91.479298,2.111415
63.354742,1,180.230044,95.602233,454.382413,6,888.052433,6.668532,96.423736,68.315513,7.194431
72.132335,1,105.636801,84.855863,555.909089,5,634.552903,7.118762,200.705617,90.083563,10.291279
51.404400,0,172.111361,95.973831,290.664641,6,604.697014,5.893468,74.936420,80.644415,6.147164
79.589777,0,164.200716,87.201942,526.351947,3,401.388790,6.662575,169.233379,62.483591,10.712438
62.058895,1,61.399555,111.245067,395.121091,4,781.352504,6.161867,218.949081,85.858117,9.156305
51.356661,1,290.732410,91.313814,407.824496,3,802.347046,7.011761,131.093718,92.858519,1.400316
90.677251,1,169.597558,89.883184,505.185325,2,642.891086,7.650502,167.237085,67.300428,2.318524
82.105261,0,63.509680,98.432653,681.973313,7,375.660626,7.233362,230.703710,50.039221,5.198721
83.298441,1,265.176101,120.208414,257.670248,4,1009.552087,5.636017,95.734843,62.177390,8.927030
72.869435,1,249.933382,109.093555,538.248231,5,762.601483,7.669286,36.542092,45.193540,12.362153
70.391350,1,226.124149,88.864091,416.425007,10,1201.017582,5.774173,190.990472,46.949488,10.033248
59.511345,0,91.174267,117.594145,636.818703,5,315.111201,5.998617,203.710967,78.829869,7.718500
87.752029,0,239.375644,77.102280,310.355820,8,795.799555,5.636394,211.768569,96.505216,12.700347
71.846931,0,166.072087,95.593617,371.713284,1,348.873017,7.709503,240.977754,46.345580,2.986219
57.671098,0,214.296764,108.661492,402.036218,4,461.873431,6.307578,197.084038,64.514855,2.120275
70.939424,1,127.107343,97.657247,512.025647,4,642.493370,6.187813,195.432034,88.078676,13.673844
53.807258,0,51.166986,87.379676,507.106474,7,422.879091,7.588403,145.629125,40.187508,12.780151
59.492396,1,174.433695,115.024882,617.050270,1,606.753974,6.424628,65.249205,76.830752,4.182330
99.859735,1,159.662905,102.905322,463.026933,2,647.288147,7.045274,10.891445,71.638249,1.898546
81.503025,1,204.860502,105.758546,491.121961,4,844.636256,6.154322,242.869516,64.126392,8.676080
81.813710,1,228.120182,88.884750,580.901459,5,781.028069,6.918403,141.832677,60.911357,12.137858
96.968385,1,170.708111,94.264646,312.218841,5,936.061463,6.706279,99.491552,98.363355,5.579287
50.420659,1,262.681097,109.181767,553.877692,0,571.026395,5.818748,137.914444,63.803306,12.281944
57.887580,1,241.186907,101.217178,416.201668,5,809.881720,6.504696,149.699009,84.142126,13.746593
97.773297,0,242.416451,119.431983,655.974143,4,391.301880,6.553975,148.618938,86.638328,10.227727
99.029007,0,265.389026,101.957290,699.907091,2,381.749044,6.545215,158.816123,84.511395,9.463748
87.765923,1,258.856787,97.641108,457.820519,5,900.689078,7.350923,36.285776,94.662948,12.035441
59.159568,0,66.842450,101.089255,576.433795,5,344.848472,6.384888,202.994459,87.146058,1.801275
88.656077,1,290.445034,120.401656,537.041178,6,990.985012,7.263661,197.470894,63.744609,9.315049
53.539195,1,249.334382,107.621036,525.237629,8,971.883595,5.511083,60.263122,71.986369,12.872506
54.706733,1,56.175320,94.065367,634.472869,2,390.419029,5.937601,128.423754,69.428504,10.793731
68.069046,1,93.890220,109.830374,602.766095,6,775.280848,7.013941,60.025358,59.880549,8.089647
94.644649,1,289.231983,106.725166,564.097303,6,975.417453,6.640200,78.861330,41.055196,11.618962
81.784381,1,116.288240,100.991055,356.819120,2,695.913767,5.841871,66.262306,41.820151,12.708168
75.209888,0,64.474340,92.043513,490.898045,4,338.201693,6.150967,92.129069,88.752852,10.564142
80.853419,0,238.546614,97.101223,577.027625,2,383.382848,7.491975,55.837516,68.827432,12.958960
66.180599,1,277.224468,109.500412,569.817547,4,843.638655,5.990580,140.259509,85.787931,12.614013
76.334444,1,163.937589,109.574351,535.373297,5,812.549479,6.320845,96.993133,81.590549,2.409170
88.839719,0,180.071286,112.595324,475.686826,4,449.021730,6.034967,205.575787,62.678664,11.171098
78.375478,0,200.927926,102.089257,683.088345,3,384.533307,6.378642,193.401939,83.202519,3.025810
79.154796,1,139.064212,114.432849,539.048459,6,842.423644,6.508742,70.468498,50.448400,5.046581
59.666732,1,125.223185,110.494683,388.455598,6,925.205890,6.538259,229.316609,51.448382,13.563470
57.141411,1,178.054518,102.427239,492.072553,7,843.627994,7.554974,178.266902,48.787287,2.457404
69.173780,0,155.184373,91.194196,659.357779,6,480.804885,7.328077,238.159691,62.541627,13.286195
90.592283,1,90.772945,104.046051,407.575816,2,675.758994,7.434055,74.174401,83.798010,10.881103
63.065907,1,173.847043,101.888812,487.326722,5,721.152733,6.234700,96.355525,56.384939,4.885417
54.083563,1,100.366407,116.077739,447.480877,3,778.877683,6.888023,247.721779,79.265264,5.148369
94.207241,0,140.218872,85.552221,341.428496,2,468.317197,7.233300,120.496954,56.292688,4.247785
76.918422,1,57.964066,81.911328,606.290467,4,530.920541,6.221624,56.896707,85.471552,0.174882
98.567354,1,257.010146,75.821290,578.621640,4,670.194026,6.730138,215.699031,94.405138,11.711946
86.211533,1,232.435143,92.324550,467.534043,7,995.490470,6.839885,131.302464,43.480706,8.239739
96.789049,1,121.312783,97.494952,508.506712,4,747.646542,7.773863,153.597068,94.842705,2.763724
83.199438,1,92.950317,104.825148,396.899039,2,673.320699,6.107316,103.586351,96.010032,4.116553
76.201305,1,72.948336,102.995342,445.228584,5,764.981674,6.955011,42.082680,62.683975,12.359960
96.360590,0,268.686956,96.007497,485.588429,9,771.007767,6.364319,6.629912,93.617518,8.553740
97.374613,1,134.464330,95.882340,416.365862,7,948.509370,7.248084,174.286233,98.415388,3.091833
52.300716,1,225.651610,96.540155,400.941978,4,926.087564,5.643477,216.263638,70.555604,8.759653
89.384219,0,267.931444,84.527219,500.049138,5,652.553818,7.333649,187.624858,59.872362,12.247239
66.063137,0,212.674649,108.982989,487.797349,5,543.043366,6.956363,196.013648,50.530004,5.180326
99.120880,1,275.784713,109.838863,546.163884,6,977.138310,6.460050,224.003384,95.763998,2.027386
72.143651,1,135.720123,97.251684,440.814525,4,657.512304,6.202601,216.342164,45.134102,11.544266
77.037173,1,209.437852,99.617039,458.152058,5,874.807107,5.619063,128.512832,47.254794,0.608414
69.388407,1,132.994251,115.371802,550.869020,6,778.439638,5.593117,11.605847,54.415722,2.424817
62.385760,1,101.353153,88.924698,544.473486,4,635.346054,6.830559,210.502742,58.964882,12.401551
87.346801,1,205.029846,95.229099,516.421298,4,689.199458,6.436292,96.099148,72.292427,7.350505
88.453317,0,52.670940,112.239719,412.721853,4,419.723181,6.986936,124.331510,48.381046,8.175865
62.785990,0,242.857197,104.378721,606.813285,7,576.351141,5.958705,182.092450,80.642108,7.256026
97.040934,1,96.658567,86.634925,514.583934,2,506.837106,5.604864,111.642157,69.919915,1.121819
68.039771,1,177.534559,91.675754,519.432100,6,899.856269,7.498330,209.429675,58.216427,10.374383
62.858015,1,132.914347,101.715549,352.034273,9,970.679335,6.300834,214.591044,98.513065,9.930753
78.025595,1,151.790174,107.706360,450.830290,5,886.130087,6.499023,56.775750,79.378260,11.954153
98.326302,1,162.489098,109.208111,459.946903,5,894.315313,6.248459,42.677634,59.129023,8.852693
57.814641,0,198.981662,118.896581,494.746314,1,240.502392,7.013354,187.632320,44.061651,3.183876
79.105852,1,251.732558,100.682695,424.818623,5,863.678939,6.534043,151.912008,42.580225,6.853029
60.015089,0,163.900604,115.226760,403.292429,3,473.284029,6.606806,221.943890,99.910154,13.904701
76.444694,1,243.819201,97.217600,302.054018,2,809.993678,6.550790,82.808646,52.939900,13.610642
90.786821,1,178.627291,114.799641,411.459423,7,1087.599831,5.644264,141.793325,44.990989,4.881799
94.233097,1,224.814222,119.687648,525.485795,10,1184.558550,6.199580,68.454051,88.568424,9.474970
86.059906,1,72.570105,92.485058,635.653560,6,660.410024,6.683332,24.207902,95.371743,10.652878
52.989222,0,175.239626,100.610088,497.448486,2,321.518657,7.142654,114.132658,40.674547,11.980099
61.766502,1,154.272849,90.645454,507.393335,5,730.166655,6.957922,108.188077,73.526841,3.439911
82.121290,1,139.295864,87.059636,487.197690,2,615.137971,6.328029,30.676118,51.951653,10.478688
55.939701,1,210.750467,98.908682,633.036725,3,696.733094,6.989228,216.779443,82.203027,10.864567
70.336015,1,162.390009,101.282177,523.265746,4,707.643413,6.027446,39.705809,46.725036,3.974109
78.746133,0,65.873565,108.772186,411.675119,4,393.624558,6.024930,97.201887,42.992387,6.263023
95.017485,1,209.061580,123.294208,584.493168,4,754.603020,6.776079,70.165421,67.474416,4.656051
93.103130,1,199.984792,84.921686,509.739411,4,808.735136,5.994784,40.144527,51.928914,0.978371
91.265131,1,171.707534,82.666222,398.514793,3,742.470905,6.571021,188.112257,99.958496,12.653873
74.675328,1,159.583387,87.045868,461.864971,4,718.357405,7.518440,169.685500,82.040102,13.845108
56.856676,1,299.821384,107.735763,559.316413,4,817.529145,6.694727,208.542257,41.953181,6.763537
61.860135,1,264.983034,87.769722,584.005606,3,774.136042,6.982751,41.786949,82.667188,7.992846
51.151775,1,273.532851,117.628393,520.160436,2,753.388213,6.932957,101.186377,59.375678,11.489929
63.453158,0,299.109273,88.816685,441.542982,2,463.501826,7.712073,172.121689,40.433904,3.810610
99.372793,1,86.314518,89.572185,488.769586,6,829.636824,6.227260,136.803441,43.925608,1.986332
75.954947,1,297.893001,101.108266,580.346773,3,780.941967,6.073416,193.804928,87.208483,5.532653
73.619256,1,188.830918,91.057641,515.959200,3,663.084831,7.243471,51.764201,77.443227,10.632295
80.874863,1,122.739596,105.289197,521.715474,5,768.154855,5.927596,156.558650,98.786911,5.307592
80.787022,0,141.126755,95.214597,394.591145,4,483.451533,6.996993,15.735760,44.389587,13.380963
51.258884,1,202.861651,114.108102,374.402450,9,1087.607767,7.465327,247.133397,80.718525,13.400046
63.793223,1,134.193263,101.833459,504.602037,8,781.750034,6.761268,85.869448,45.473275,0.876990
63.232480,1,175.096539,102.584872,658.887479,4,630.929443,5.632762,188.584030,94.155087,1.678871
94.941478,1,103.810543,94.460536,505.434450,3,567.258685,7.494770,127.703884,41.612778,2.444941
78.307518,1,160.016061,113.488068,580.586107,6,803.824293,7.708547,118.929018,64.812991,7.622263
98.417248,1,299.154212,86.738169,370.713823,9,1101.330810,7.649172,59.444597,80.487738,10.943428
59.283894,1,293.617744,91.062620,440.707773,6,1017.799892,5.618942,49.634704,91.825207,6.283930
68.245773,1,296.725416,102.527569,509.018165,8,973.100825,7.012761,197.927533,99.810484,2.527010
57.793905,1,285.172478,81.461405,668.235413,4,653.843096,7.171484,103.070885,53.492400,1.469460
73.416583,1,259.340726,106.935391,573.338758,5,778.511052,6.542364,59.494261,59.054729,9.749167
74.697892,1,239.718789,85.847159,456.522798,9,1046.467504,5.701293,36.624489,41.465692,5.037275
56.666738,1,233.198974,95.025816,506.701283,3,749.069924,5.578088,171.227592,67.437571,1.571897
64.550752,1,207.453609,94.331143,422.396978,2,780.602997,7.586375,174.252549,54.169495,7.442028
90.306208,1,154.515517,90.442849,350.784530,4,822.331109,6.446652,85.944250,43.790493,4.739064
80.927523,1,92.007216,108.545505,431.714921,8,874.626177,7.689250,205.636698,93.272908,11.635680
86.470798,1,84.649634,93.106387,424.553003,0,586.018296,7.673755,108.526706,56.962474,2.551297
58.980184,0,272.174594,94.206060,547.980381,8,651.295448,5.893949,55.233223,57.582009,2.084090
90.679084,1,289.567471,126.176686,477.241653,5,1004.492005,5.507628,77.866632,49.611581,2.006965
60.983226,1,229.141084,102.628234,320.427423,5,848.736171,7.543202,32.939293,54.188531,7.341124
88.496106,1,182.922194,102.435627,556.775242,3,719.249074,6.392010,233.621565,55.746919,4.238792
88.599347,1,284.070338,98.067850,474.112788,7,1008.249262,7.119376,34.902492,53.021315,5.855485
86.442895,1,254.189113,112.888114,495.897592,3,780.950789,6.687916,67.340166,65.684522,8.161232
79.038482,0,96.313425,92.429748,631.779489,6,381.066042,7.350296,176.383531,78.938193,12.589631
90.122433,1,164.106208,107.944754,451.176586,6,965.579031,6.574029,49.281406,70.919244,5.304000
91.565183,1,76.923837,88.559448,500.256641,6,752.464301,7.082220,100.070646,62.158056,2.950302
62.954532,1,199.860343,102.266740,464.908066,6,817.904563,6.341278,38.700693,51.031310,7.661813
93.976074,0,57.045737,93.743292,510.849372,5,404.475710,7.566693,213.170632,49.257136,8.732435
62.437657,1,226.304689,96.097507,466.261486,3,688.798892,5.898087,99.084719,64.963879,7.499715
69.159317,1,75.750117,94.657815,691.020476,6,645.936006,7.269726,85.481405,95.076667,1.717918
86.279565,0,271.028016,112.347840,248.688947,7,888.463548,7.475233,105.772073,63.333830,2.043483
79.136235,1,89.227559,95.622012,455.727298,4,714.935159,6.256384,42.542603,81.697795,13.025726
75.255672,0,158.297332,117.752083,413.471457,2,379.074199,6.412048,105.569204,42.589948,13.182674
50.608558,1,91.250177,98.809865,405.587282,1,555.899711,6.326229,161.395712,75.326376,11.562701
75.777407,1,264.364289,108.522616,543.019712,4,795.754204,7.206480,246.784430,90.114135,12.569064
57.686461,1,249.670412,105.004061,367.307038,6,941.909920,7.150937,10.831774,59.194376,5.897813
58.224493,1,277.763912,77.116562,500.945435,5,828.715701,7.201702,37.093839,84.613041,9.986791
98.635713,1,98.135844,103.505888,495.119791,4,752.577735,5.672586,222.939213,88.132620,6.159318
53.395602,1,259.921784,96.905065,590.429378,4,707.169669,6.418019,153.417993,49.819112,0.448354
98.246906,1,107.061336,91.280470,625.815565,6,695.141709,7.204625,96.297923,86.000907,10.165879
95.084549,1,213.194134,95.741565,399.134535,5,894.944546,7.503643,159.850625,97.485038,7.887511
55.866024,0,235.010137,109.848764,570.639566,1,341.760593,5.939828,48.369328,42.298701,2.319566
89.463233,1,165.620610,99.169046,403.589942,7,901.856572,5.930030,114.318952,62.333967,0.136059
82.939967,0,213.514365,107.903474,440.360752,6,539.742169,6.856478,127.313826,65.926190,7.334671
92.268677,1,139.784509,104.742743,470.361605,4,674.133785,6.785162,108.154752,57.979648,10.657828
73.703789,0,133.292865,85.866115,509.092702,3,380.867662,7.187135,169.983430,52.351228,0.685368
94.000332,0,58.478668,80.935331,516.063213,5,393.857822,7.369256,146.535599,92.053862,8.066901
66.280110,0,83.016432,79.750592,542.949264,4,328.178035,6.478353,129.042841,99.127100,5.926320
79.854616,1,82.695588,106.214051,479.694101,4,689.810651,6.393763,25.469370,42.156899,12.516571
68.764992,1,230.840938,104.372738,417.255902,5,957.454377,5.783129,181.039028,83.227107,4.734597
95.519070,1,297.218844,89.641192,546.822924,3,777.470685,5.737701,174.426225,97.074329,4.665192
58.398106,1,139.865899,99.747651,454.423308,6,832.371718,6.661455,85.537635,61.073787,13.890105
60.836239,0,220.037330,105.785495,413.006934,4,570.989196,7.174601,209.236862,44.631214,8.883961
76.542816,0,206.633484,112.138137,549.573447,4,434.172583,6.416481,153.243441,47.630151,9.243282
83.277078,1,64.922242,100.942341,533.658985,3,537.787990,6.088264,7.397216,81.550722,3.204862
54.720017,1,239.838895,94.381809,509.436832,8,939.025066,7.524882,189.096491,82.479810,4.490611
50.108853,1,110.451880,91.939696,551.183813,2,441.570246,7.146347,67.602955,72.049698,1.411410
68.335407,1,283.959285,114.495683,611.404698,2,754.245043,5.694191,85.496185,55.133764,13.286230
78.709193,1,62.035861,123.455420,360.415274,4,792.279933,6.026059,108.241698,63.656828,11.149819
55.917152,0,294.223483,95.174412,433.249185,7,633.845470,6.940997,249.724747,89.713808,9.681978
67.851632,1,166.456884,107.720674,492.277466,7,883.974589,5.573787,23.943204,61.529390,1.660341
82.245216,1,238.465584,102.794382,453.503944,4,960.904351,5.553232,120.416731,67.351987,5.883798
54.663788,1,173.149387,93.956619,524.986184,2,613.698052,6.247009,23.248888,56.547549,7.981342
81.960378,0,75.291690,101.166851,648.945688,5,380.161571,7.551231,232.164923,90.482540,4.191922
83.616971,1,212.077731,86.621098,530.563460,5,748.431486,5.533694,127.741777,43.005880,12.985009
68.386400,1,52.342112,103.770053,503.141618,11,1081.367794,6.941874,227.232991,50.537918,8.852341
84.645836,1,70.822140,90.632170,271.408515,9,977.649916,5.655569,129.073827,97.317962,0.261729
76.574714,1,256.258595,112.983776,555.637300,7,1069.439949,7.165468,10.084587,43.825407,4.444993
83.270983,1,107.158024,80.394273,477.439423,4,601.457641,7.760286,117.561706,91.748938,1.818898
66.651805,0,91.227975,89.840330,672.949318,9,521.808852,5.941133,65.332865,45.509301,5.264097
81.646996,1,166.162980,84.044898,475.596350,3,766.939230,7.265895,23.897943,79.746995,5.413065
96.182890,1,73.141061,89.260389,591.841400,5,658.859190,6.401428,186.938238,74.412289,4.939959
50.068470,1,151.723851,111.472619,824.065661,3,449.417263,6.783020,182.556080,81.145067,6.650742
72.393905,1,280.405238,103.618875,528.894288,2,699.835098,7.527793,48.416879,80.582515,12.360852
58.843509,1,264.997390,86.129429,556.242599,1,654.246069,6.646815,55.942626,96.554038,10.866835
67.057616,1,149.936249,92.905525,310.711476,4,924.244126,6.225778,136.350758,79.504153,2.201546
57.439379,1,271.464350,108.049888,531.673434,4,824.650564,6.686206,221.315149,52.882120,8.108887
58.182684,1,285.414922,100.842456,415.344959,4,838.311720,6.107265,47.424152,89.832995,5.708910
83.276259,1,126.062323,91.021056,417.918559,8,949.462797,6.685825,241.843342,90.044198,1.535004
84.539239,1,101.340762,96.678152,442.669045,5,837.263921,7.738107,154.621025,69.864644,7.990413
81.969086,1,153.082684,97.616223,503.208214,6,783.051815,6.610809,125.836238,60.563543,0.937114
88.049965,1,104.339283,94.274591,632.110594,4,553.997543,5.942488,135.076871,96.128324,5.914332
52.740791,1,81.750287,105.127680,445.355718,6,752.485056,6.033910,134.594059,72.640009,3.519863
65.914712,1,93.840053,113.154057,596.364707,5,636.853267,6.005120,7.233069,52.464144,1.642340
94.701502,0,200.680300,99.348652,201.135298,3,518.786253,6.385190,99.032841,74.929026,1.196890
52.974915,1,196.773912,124.247163,649.794551,6,837.901744,5.952271,195.344291,82.641948,6.383239
99.742220,1,172.615269,114.959162,604.303633,5,792.151476,6.456807,49.997209,80.306572,1.491888
69.601086,0,197.436877,104.976726,552.047084,9,680.406232,7.034178,203.613736,94.396449,11.233985
53.399146,1,67.865051,97.599758,512.709225,4,549.446067,6.319448,70.997334,40.755156,5.967970
76.471465,0,213.101501,103.914655,488.520100,5,534.615983,5.570858,72.246893,57.253903,1.145218
86.015963,0,162.154127,106.336535,534.069136,5,459.079033,5.757765,240.114939,50.465983,13.978738
71.732636,1,105.881212,108.639063,502.762087,7,800.167571,6.810585,116.994841,99.406657,10.266392
73.853715,1,161.193447,95.369393,505.703681,7,883.386633,6.680283,33.349011,44.622399,5.873069
84.642900,1,91.606104,108.649011,495.041716,4,770.987890,6.547672,137.254178,76.146414,1.118582
94.605667,1,120.514326,103.941706,608.253553,7,887.300206,6.683096,171.443300,67.503285,6.689082
96.489218,1,99.821799,111.094742,445.129515,7,883.896547,7.778128,67.144410,89.608870,9.542634
70.500606,1,144.576473,85.656848,538.527136,9,911.094215,7.736950,190.142121,88.068485,9.857038
95.252938,1,249.802149,105.102502,671.423253,6,888.087346,7.508030,7.521298,65.823656,2.138415
53.046793,1,231.355118,104.540957,599.300189,7,818.365151,5.939647,31.761036,72.863382,5.869912
97.348412,1,203.280897,87.776077,405.917497,4,821.301148,7.157735,136.680058,75.620205,8.650709
63.391447,0,125.561320,95.032374,613.781525,3,303.212413,7.599364,95.735537,67.361886,5.087415
89.011779,1,153.117063,95.662155,416.129000,3,663.480999,5.519170,115.689010,78.279522,13.963612
88.450493,1,212.968014,95.717026,451.125682,8,1158.739146,7.442965,38.824851,90.168922,4.045668
84.730931,1,219.372800,93.758626,479.593731,8,977.046421,6.222969,49.019000,92.377082,2.429848
68.797022,0,240.939051,105.501658,600.327763,10,745.272548,7.538512,136.267048,71.746108,1.407894
84.275340,1,287.217154,93.738404,472.421082,7,950.669476,6.725028,157.692276,94.977536,2.326052
81.457808,1,110.213492,85.459049,512.872980,4,633.232119,5.962216,234.933761,69.345080,11.633406
59.172350,1,216.941817,102.922802,505.104137,4,729.056537,6.492863,196.994262,95.967843,6.701648
75.734052,1,242.669286,108.411207,469.366843,7,920.220183,7.593463,64.911884,84.876327,1.661874
58.123775,1,119.633038,112.856058,563.731924,3,606.307182,5.709856,161.399720,67.847853,11.836112
73.273907,0,238.149692,93.351024,640.726703,7,580.404267,6.550199,41.229134,48.597656,12.758291
77.160136,1,89.403064,107.245010,371.139133,5,772.617532,6.714649,73.610345,45.693003,8.110420
74.253390,1,268.270721,109.680387,275.001140,5,1055.646302,6.255560,194.343726,79.543136,10.664977
73.356080,0,127.351085,94.008310,401.097407,4,398.737240,6.916109,234.063454,41.411144,7.937864
62.495884,1,159.343777,93.544377,601.517263,1,554.410843,7.693240,175.223636,66.345555,9.410928
94.857294,1,237.929148,83.646702,613.572936,3,686.158933,7.365745,189.277052,72.025359,2.868574
85.445014,0,148.206010,111.301658,377.899688,5,562.553729,7.361151,53.604729,81.007033,12.827939
83.319779,1,209.698377,99.053084,486.264748,8,892.174770,7.003944,112.346448,71.444276,1.655940
74.973074,1,177.535223,99.166658,479.032498,4,704.194322,5.730479,74.989325,82.197427,8.208024
52.130538,1,124.281134,94.265796,517.053128,7,821.138653,6.953249,23.885039,75.907001,3.750531
61.059410,1,63.948801,102.835387,519.060573,6,748.827647,6.554409,233.828354,77.606100,4.127716
75.890675,0,70.365664,97.306321,596.156923,6,450.357456,6.217244,68.392630,77.247846,2.610829
56.847845,1,297.783329,105.338911,505.570466,7,1015.385851,7.205146,126.963138,71.811230,7.828807
92.452708,0,200.120376,84.837933,357.890410,6,631.610551,5.991276,217.232173,42.106139,0.581798
74.271299,1,192.643301,108.503904,268.734762,7,978.134100,6.872840,63.305995,81.069376,11.675694
66.184221,1,281.534693,112.963344,480.454690,5,840.128643,6.802547,88.290595,92.867657,3.896728
73.080004,1,64.164320,94.266372,528.125047,6,623.497014,7.635209,223.822321,40.806429,0.817868
82.588817,0,215.781963,101.193715,655.521522,8,556.202998,6.598643,133.429664,69.016761,6.569048
96.078274,1,242.736678,109.084006,426.613843,6,872.006051,7.181921,6.520906,63.367779,3.249856
82.622121,1,229.304161,104.934102,617.506270,4,700.160952,5.811909,122.354279,71.730194,13.673333
80.289789,1,93.523858,101.026028,527.923871,1,554.076467,6.124350,70.506246,87.005442,8.439742
67.433260,1,163.737135,98.205477,517.820084,5,812.959998,6.967688,94.269447,87.933608,3.452717
96.822532,1,285.475529,110.574131,647.326547,4,883.966591,6.707041,79.453464,77.505785,3.096817
68.599804,1,181.316616,88.135848,673.659581,3,599.913257,6.741881,227.781363,53.857975,12.120219
77.300489,1,234.057786,99.758290,598.589143,7,877.005784,7.064848,169.159224,53.843013,3.619467
56.187166,1,205.016021,111.045404,557.149652,2,662.348923,6.762751,91.196354,50.226168,8.630145
54.250131,1,217.149360,95.485242,359.850614,5,833.022525,6.714663,129.281029,44.173030,13.651261
55.604693,1,127.890383,93.159484,422.787120,4,699.350651,6.673936,244.864680,95.778374,7.215028
70.618229,1,189.140170,119.369001,511.449661,4,842.310149,7.252215,20.022897,51.090184,13.015040
69.521147,1,268.637637,83.937353,513.449974,7,1044.251738,6.879414,184.485726,45.544089,2.705194
88.262247,0,298.550217,101.155641,593.893577,4,549.804641,5.716640,19.338187,88.017190,1.368294
89.574930,0,239.343933,98.767944,570.847245,4,467.181923,7.431714,213.405771,54.521000,2.976861
55.079793,0,180.598047,112.496664,515.397543,7,649.557857,6.788858,173.372966,63.408733,11.156593
89.880363,1,141.459596,89.828693,423.294576,2,564.345196,6.475661,181.865393,59.816670,6.608228
54.862900,0,113.353115,80.341945,326.069949,4,352.693333,6.807097,35.663926,61.674452,0.991621
67.236088,1,200.126870,97.970342,395.492459,4,800.915239,6.362894,173.109558,91.824309,6.029645
86.911479,0,195.957746,89.353544,541.013070,5,490.049875,7.192837,203.437947,47.519758,13.765094
55.088513,1,204.299999,89.711877,586.124579,5,581.304497,6.390306,95.758844,92.399349,12.728579
89.712807,1,198.001053,95.854838,402.888530,6,868.577707,5.681644,51.258450,87.991777,2.554554
51.385537,1,236.496097,112.408776,434.885062,4,889.347414,5.735160,118.852049,44.035036,6.078327
95.454638,1,247.517850,79.900008,491.403241,3,743.786416,7.721139,73.525963,91.020419,9.957981
93.131242,0,239.578158,95.625378,537.866065,4,547.299138,6.763110,19.279295,80.391676,9.544304
89.459752,0,185.889371,106.863701,495.457160,3,431.673048,7.707959,141.708647,42.434297,10.751381
63.607294,1,110.197538,89.917387,663.965384,3,568.770039,6.906408,61.328818,72.709026,2.079258
95.981807,0,218.437283,98.135539,530.088978,9,650.369905,7.298761,5.269286,87.549503,5.897539
99.223356,1,112.759850,95.003152,441.760873,6,917.859175,5.680266,31.460203,53.018210,5.067085
70.663677,1,254.133728,81.504732,386.248104,5,864.843455,7.426335,212.361371,71.647301,0.923355
78.787558,1,277.427402,100.596737,405.881066,5,961.095755,6.145568,233.032668,94.745095,8.982242
98.232700,1,284.751632,111.193044,428.745574,5,961.421675,7.463527,181.992591,97.531287,12.338405
55.430392,0,263.965999,101.204245,490.548893,9,756.655822,7.334252,193.779658,93.213331,10.426436
85.612571,1,207.911750,96.580956,495.426813,1,625.971825,7.502980,222.768144,88.396528,2.558269
