fuel_type,station_name,street_address,city,state,zip,phone_number,status_code,expected_date,station_group,ev_lvl_1,ev_lvl_2,ev_dc_fast_count,ev_other,ev_network_type,latitude,longitude,last_confirmed,id,updated_at,access_code,restricted,ev_workplace
ELEC,AMZ SEA106-4,10550 NE 10th St,Bellevue,WA,98004,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.619791,-122.19971,2/1/2026,229270,2026-02-01 02:23:16 UTC,public,FALSE,FALSE
ELEC,AMZ SEA106-3,10550 NE 10th St,Bellevue,WA,98004,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.619784,-122.199758,2/1/2026,229271,2026-02-01 02:23:17 UTC,public,FALSE,FALSE
ELEC,"ARE-Seattle No. 12, LLC",1165 Elake Ave E,Seattle,WA,98109,833-692-6787,E,,Public - Credit card at all times,,2,,,AMPUP,47.25033,-122.18104,11/10/2022,230209,2023-02-14 15:54:11 UTC,public,FALSE,FALSE
ELEC,Tacoma Power Lot D EV Charging,3628 S 35th St,Tacoma,WA,98409,833-692-6787,E,,Public - Credit card at all times,,20,,,AMPUP,47.228157,-122.485043,8/10/2023,230420,2025-10-14 15:52:47 UTC,public,FALSE,FALSE
ELEC,Seabrook EV Chargers,351 Parkview Ln,Pacific Beach,WA,98571,833-692-6787,E,,Public - Credit card at all times,,8,,,AMPUP,47.19404039,-124.1980829,11/10/2022,230430,2023-02-14 15:54:11 UTC,public,FALSE,FALSE
ELEC,South Service Center Pole Yard,4100 Diagonal Ave S,Seattle,WA,98134,,E,,Private,,2,,,AMPUP,47.56720941,-122.3302094,8/10/2023,230677,2024-01-31 22:07:01 UTC,private,,FALSE
ELEC,Hilton Seattle Airport,17620 International Blvd,Seattle,WA,98188,866-816-7584,E,,Public,,2,,,EV Connect,47.444398,-122.29516,2/1/2026,230986,2026-02-01 04:54:21 UTC,public,FALSE,FALSE
ELEC,The Hive,2904 E. Sprague,Spokane,WA,99202,866-816-7584,E,,Public,,,2,,EV Connect,47.656426,-117.367743,2/1/2026,231048,2026-02-01 04:54:42 UTC,public,FALSE,FALSE
ELEC,North East Community Center,4001 N. Cook St,Spokane,WA,99207,866-816-7584,E,,Public,,,2,,EV Connect,47.693653,-117.374808,2/1/2026,231054,2026-02-01 04:54:49 UTC,public,FALSE,FALSE
ELEC,HOPEWORKS HOPEWORKS 2,3331 Broadway,Everett,WA,98201,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.972937,-122.200839,2/1/2026,233241,2026-02-01 02:40:37 UTC,public,FALSE,FALSE
ELEC,Chehalis Commerce District,1701 NW Louisiana Ave,Chehalis,WA,98532,877-455-3833,E,,Public,,,6,,eVgo Network,46.6797271,-122.9770999,1/31/2026,233514,2026-01-31 23:58:36 UTC,public,FALSE,FALSE
ELEC,ALLEY 111 CP1,11011 NE 9th St,Bellevue,WA,98004,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.618104,-122.19222,2/1/2026,234983,2026-02-01 02:43:41 UTC,public,FALSE,FALSE
ELEC,ALLEY 111 CP2,11011 NE 9th St,Bellevue,WA,98004,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.618059,-122.192221,2/1/2026,234984,2026-02-01 02:43:41 UTC,public,FALSE,FALSE
ELEC,ALLEY 111 CP3,11011 NE 9th St,Bellevue,WA,98004,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.618012,-122.192224,2/1/2026,234985,2026-02-01 02:43:41 UTC,public,FALSE,FALSE
ELEC,ALLEY 111 CP4,11011 NE 9th St,Bellevue,WA,98004,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.617957,-122.192223,2/1/2026,234986,2026-02-01 02:43:41 UTC,public,FALSE,FALSE
ELEC,ALLEY 111 CP5,11011 NE 9th St,Bellevue,WA,98004,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.617904,-122.192223,2/1/2026,234987,2026-02-01 02:43:42 UTC,public,FALSE,FALSE
ELEC,ALLEY 111 CP6,11011 NE 9th St,Bellevue,WA,98004,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.617862,-122.192221,2/1/2026,234988,2026-02-01 02:43:42 UTC,public,FALSE,FALSE
ELEC,ALLEY 111 CP7,11011 NE 9th St,Bellevue,WA,98004,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.617821,-122.192223,2/1/2026,234989,2026-02-01 02:43:42 UTC,public,FALSE,FALSE
ELEC,ALLEY 111 CP8,11011 NE 9th St,Bellevue,WA,98004,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.617771,-122.192224,2/1/2026,234990,2026-02-01 02:43:42 UTC,public,FALSE,FALSE
ELEC,SEA41 SEA41-7,2121 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616076,-122.339828,2/1/2026,235318,2026-02-01 02:45:19 UTC,public,FALSE,FALSE
ELEC,SEA41 SEA41-10,2121 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616069,-122.339836,2/1/2026,235319,2026-02-01 02:45:22 UTC,public,FALSE,FALSE
ELEC,SEA41 SEA41-9,2121 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616081,-122.339836,2/1/2026,235320,2026-02-01 02:45:22 UTC,public,FALSE,FALSE
ELEC,SEA41 SEA41-21,2121 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616062,-122.339797,2/1/2026,235321,2026-02-01 02:45:23 UTC,public,FALSE,FALSE
ELEC,SEA41 SEA41-22,2121 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616069,-122.339786,2/1/2026,235322,2026-02-01 02:45:24 UTC,public,FALSE,FALSE
ELEC,SEA41 SEA41-23,2121 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616069,-122.339818,2/1/2026,235323,2026-02-01 02:45:25 UTC,public,FALSE,FALSE
ELEC,SEA41 SEA41-17,2121 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616026,-122.339818,2/1/2026,235324,2026-02-01 02:45:25 UTC,public,FALSE,FALSE
ELEC,SEA41 SEA41-16,2121 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616069,-122.339882,2/1/2026,235325,2026-02-01 02:45:25 UTC,public,FALSE,FALSE
ELEC,SEA41 SEA41-24,2121 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616062,-122.339845,2/1/2026,235326,2026-02-01 02:45:25 UTC,public,FALSE,FALSE
ELEC,SEA41 SEA41-19,2121 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616055,-122.339829,2/1/2026,235327,2026-02-01 02:45:26 UTC,public,FALSE,FALSE
ELEC,SEA41 SEA41-20,2121 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616055,-122.33985,2/1/2026,235328,2026-02-01 02:45:27 UTC,public,FALSE,FALSE
ELEC,SEA41 SEA41-12,2121 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616071,-122.339854,2/1/2026,235329,2026-02-01 02:45:27 UTC,public,FALSE,FALSE
ELEC,SEA41 SEA41-11,2121 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616083,-122.33985,2/1/2026,235330,2026-02-01 02:45:27 UTC,public,FALSE,FALSE
ELEC,SEA41 SEA41-14,2121 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616082,-122.339821,2/1/2026,235331,2026-02-01 02:45:27 UTC,public,FALSE,FALSE
ELEC,SEA41 SEA41-15,2121 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616076,-122.339754,2/1/2026,235332,2026-02-01 02:45:28 UTC,public,FALSE,FALSE
ELEC,AMZ SEA42-17,2100 7th Ave,Seattle,WA,98119,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616259,-122.338853,2/1/2026,235333,2026-02-01 02:45:28 UTC,public,FALSE,FALSE
ELEC,AMZ SEA42-15,2100 7th Ave,Seattle,WA,98119,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616265,-122.338863,2/1/2026,235334,2026-02-01 02:45:28 UTC,public,FALSE,FALSE
ELEC,AMZ SEA42-16,2100 7th Ave,Seattle,WA,98119,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616277,-122.338872,2/1/2026,235335,2026-02-01 02:45:28 UTC,public,FALSE,FALSE
ELEC,AMZ SEA42-18,2100 7th Ave,Seattle,WA,98119,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616259,-122.338839,2/1/2026,235336,2026-02-01 02:45:29 UTC,public,FALSE,FALSE
ELEC,AMZ SEA42-13,2100 7th Ave,Seattle,WA,98119,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616276,-122.338848,2/1/2026,235337,2026-02-01 02:45:29 UTC,public,FALSE,FALSE
ELEC,AMZ SEA42-12,2100 7th Ave,Seattle,WA,98119,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616271,-122.338868,2/1/2026,235338,2026-02-01 02:45:29 UTC,public,FALSE,FALSE
ELEC,AMZ SEA42-14,2100 7th Ave,Seattle,WA,98119,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.61628,-122.338861,2/1/2026,235339,2026-02-01 02:45:30 UTC,public,FALSE,FALSE
ELEC,SEA41 SEA41-8,2121 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616076,-122.339844,2/1/2026,235340,2026-02-01 02:45:31 UTC,public,FALSE,FALSE
ELEC,SEA41 SEA41-13,2121 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.61607,-122.339824,2/1/2026,235342,2026-02-01 02:45:39 UTC,public,FALSE,FALSE
ELEC,AMZ SEA40-7,2021 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.615307,-122.338225,2/1/2026,235345,2026-02-01 02:45:56 UTC,public,FALSE,FALSE
ELEC,AMZ SEA40-9,2021 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.615314,-122.338234,2/1/2026,235346,2026-02-01 02:45:56 UTC,public,FALSE,FALSE
ELEC,AMZ SEA40-13,2021 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.61532,-122.338246,2/1/2026,235347,2026-02-01 02:45:57 UTC,public,FALSE,FALSE
ELEC,AMZ SEA40-11,2021 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.615305,-122.338215,2/1/2026,235348,2026-02-01 02:45:58 UTC,public,FALSE,FALSE
ELEC,AMZ SEA40-10,2021 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.615303,-122.338242,2/1/2026,235349,2026-02-01 02:45:58 UTC,public,FALSE,FALSE
ELEC,AMZ SEA40-8,2021 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.615311,-122.338245,2/1/2026,235350,2026-02-01 02:46:01 UTC,public,FALSE,FALSE
ELEC,AMZ SEA40-12,2021 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.615297,-122.338221,2/1/2026,235351,2026-02-01 02:46:01 UTC,public,FALSE,FALSE
ELEC,AMZ SEA44-5,2205 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616662,-122.340786,2/1/2026,235352,2026-02-01 02:46:01 UTC,public,FALSE,FALSE
ELEC,AMZ SEA44-7,2205 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616653,-122.340794,2/1/2026,235353,2026-02-01 02:46:02 UTC,public,FALSE,FALSE
ELEC,AMZ SEA44-6,2205 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616663,-122.340804,2/1/2026,235354,2026-02-01 02:46:03 UTC,public,FALSE,FALSE
ELEC,AMZ SEA44-9,2205 7th Ave,Seattle,WA,98121,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.616663,-122.340794,2/1/2026,235356,2026-02-01 02:46:03 UTC,public,FALSE,FALSE
ELEC,EDMONDSNISSAN CAMPBELL NORTH,"24325 Highway 99 Edmonds, WA. 98026",Edmonds,WA,98026,888-758-4389,E,,Public,,,1,,ChargePoint Network,47.778256,-122.344832,2/1/2026,235425,2026-02-01 01:42:17 UTC,public,FALSE,FALSE
ELEC,ASPECT ASPCT AT TOTEM,12540 120th Ave NE,Kirkland,WA,98034,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.7125,-122.17772,2/1/2026,235493,2026-02-01 02:38:55 UTC,public,FALSE,FALSE
ELEC,SPOKANE HYUNDAI STATION 2,8801 E Sprague Ave,Spokane Valley,WA,99212,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.657317,-117.287492,2/1/2026,235496,2026-02-01 02:42:58 UTC,public,FALSE,FALSE
ELEC,SIA E GARAGE F.2 #2,9000 W. Airport Drive,Airway Heights,WA,99224,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.625021,-117.539657,2/1/2026,235500,2026-02-01 02:44:52 UTC,public,FALSE,FALSE
ELEC,SIA E GARAGE F.2 #6,9000 W. Airport Drive,Airway Heights,WA,99224,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.625087,-117.539968,2/1/2026,235501,2026-02-01 02:44:53 UTC,public,FALSE,FALSE
ELEC,SIA E GARAGE F.2 #4,9000 W. Airport Drive,Airway Heights,WA,99224,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.625006,-117.539796,2/1/2026,235502,2026-02-01 02:44:53 UTC,public,FALSE,FALSE
ELEC,SIA E GARAGE F.2 #3,9000 W. Airport Drive,Airway Heights,WA,99224,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.625021,-117.539667,2/1/2026,235503,2026-02-01 02:44:53 UTC,public,FALSE,FALSE
ELEC,SIA E GARAGE F.2 #5,9000 W. Airport Drive,Airway Heights,WA,99224,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.625019,-117.539831,2/1/2026,235504,2026-02-01 02:44:53 UTC,public,FALSE,FALSE
ELEC,SIA E GARAGE F.2 #1,9000 W. Airport Drive,Airway Heights,WA,99224,888-758-4389,E,,Public,,1,,,ChargePoint Network,47.625122,-117.539614,2/1/2026,235514,2026-02-01 02:46:24 UTC,public,FALSE,FALSE
ELEC,Lumen Field Parking Garage,300 S Royal Brougham Way,Seattle,WA,98104,206-381-7555,E,,Public,,2,,,Non-Networked,47.59263846,-122.3308693,12/12/2025,235700,2025-12-12 22:54:41 UTC,public,FALSE,FALSE
ELEC,800 Fifth Avenue Parking Garage,800 5th Ave,Seattle,WA,98104,206-621-9172,E,,Public,,1,,,Non-Networked,47.6054544,-122.3300854,11/10/2022,235702,2025-12-11 20:00:58 UTC,public,FALSE,FALSE
ELEC,US Bank Center Garage,1465 6th Ave,Seattle,WA,98101,206-223-4070,E,,Public,,6,,,Non-Networked,47.61082605,-122.3343469,1/13/2026,235703,2026-01-13 01:16:14 UTC,public,FALSE,FALSE
ELEC,University of Washington - Parking Area W40,814 NE Northlake Pl,Seattle,WA,98105,206-221-3701,E,,Public,,4,,,Non-Networked,47.65488067,-122.3192112,11/10/2022,235705,2025-03-27 18:54:45 UTC,public,FALSE,FALSE
ELEC,University of Washington - Parking Lot N22,4060 E Stevens Way NE,Seattle,WA,98195,206-221-3701,E,,Public,,5,,,Non-Networked,47.65601494,-122.3050035,11/10/2022,235706,2025-03-27 18:54:45 UTC,public,FALSE,FALSE
ELEC,Union Bay Plaza,4516 Union Bay Pl NE,Seattle,WA,98105,,E,,Public,,5,,,Non-Networked,47.66197669,-122.293346,11/10/2022,235707,2025-12-12 16:52:29 UTC,public,FALSE,FALSE
ELEC,OLY CITY HALL OLY CITY HALL 1,601 4th Ave E,Olympia,WA,98501,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.04506,-122.89476,2/1/2026,235790,2026-02-01 01:02:33 UTC,public,FALSE,FALSE
ELEC,TAO FAWU FARM STATION 1,3825 Cabrant Rd,Everson,WA,98247,888-758-4389,E,,Public,,1,,,ChargePoint Network,48.89416,-122.281001,2/1/2026,235795,2026-02-01 01:30:40 UTC,public,FALSE,FALSE
ELEC,HOPEWORKS HOPEWORKS 3,3315 Broadway,Everett,WA,98201,888-758-4389,E,,Public,,,1,,ChargePoint Network,47.973226,-122.200753,2/1/2026,235956,2026-02-01 02:44:20 UTC,public,FALSE,FALSE
ELEC,La Bella Vita Kitchen and Bar,1515 George Washington Way,Richland,WA,99354,509-578-1750,E,,Public - Credit card at all times,,1,,,Non-Networked,46.29259769,-119.2747408,11/13/2025,236070,2025-11-13 20:02:17 UTC,public,FALSE,FALSE
ELEC,YAKAMART INC. STATION 1,111 Fort Rd,Toppenish,WA,98948,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.375435,-120.33262,2/1/2026,236226,2026-02-01 02:45:58 UTC,public,FALSE,FALSE
ELEC,3803 N 26th Street,3803 N 26th Street,Tacoma,WA,98407,888-356-8911,E,,Public,,1,,,FLO,47.271112,-122.487932,2/1/2026,236323,2026-02-01 05:16:10 UTC,public,FALSE,FALSE
ELEC,BMR DEXTER DEXTER YARD-S1,700 Dexter Ave N,Seattle,WA,98109,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.625918,-122.342192,2/1/2026,236600,2026-02-01 02:49:32 UTC,public,FALSE,FALSE
ELEC,BMR DEXTER DEXTER YARD-S4,700 Dexter Ave N,Seattle,WA,98109,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.625918,-122.342192,2/1/2026,236601,2026-02-01 02:49:32 UTC,public,FALSE,FALSE
ELEC,VOLVO CAR USA SEATTLE DC1,1st Ave S & S Stacy St,Seattle,WA,98134,888-758-4389,E,,Public,,,1,,ChargePoint Network,47.5816,-122.334883,2/1/2026,236752,2026-02-01 02:49:36 UTC,public,FALSE,FALSE
ELEC,VOLVO CAR USA SEATTLE DC2,1st Ave S & S Stacy St,Seattle,WA,98134,888-758-4389,E,,Public,,,1,,ChargePoint Network,47.581601,-122.334848,2/1/2026,236753,2026-02-01 02:49:36 UTC,public,FALSE,FALSE
ELEC,VOLVO CAR USA SEATTLE DC3,1st Ave S & S Stacy St,Seattle,WA,98134,888-758-4389,E,,Public,,,1,,ChargePoint Network,47.5816,-122.33481,2/1/2026,236754,2026-02-01 02:49:36 UTC,public,FALSE,FALSE
ELEC,VOLVO CAR USA SEATTLE DC4,1st Ave S & S Stacy St,Seattle,WA,98134,888-758-4389,E,,Public,,,1,,ChargePoint Network,47.581595,-122.334777,2/1/2026,236755,2026-02-01 02:49:36 UTC,public,FALSE,FALSE
ELEC,NISSAN-EVERETT DC STATION 1,10500 Hwy 99,Everett,WA,98204,888-758-4389,E,,Public,,,1,,ChargePoint Network,47.902712,-122.246862,2/1/2026,236777,2026-02-01 02:04:38 UTC,public,FALSE,FALSE
ELEC,BELLINGHAM CITY TAYLOR DOCK,900 10th St,Bellingham,WA,98225,888-758-4389,E,,Public,,2,,,ChargePoint Network,48.72532,-122.505152,2/1/2026,236935,2026-02-01 02:49:33 UTC,public,FALSE,FALSE
ELEC,The Lex,415 St Helens Ave,Tacoma,WA,98402,888-998-2546,E,,Public,,16,,,Blink Network,47.2600301,-122.4438042,2/1/2026,236972,2026-02-01 00:37:27 UTC,public,FALSE,FALSE
ELEC,ESTATES AT COUG 2153,2196 NW Shy Bear Way,Issaquah,WA,98027,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.531503,-122.072654,2/1/2026,237310,2026-02-01 02:48:17 UTC,public,FALSE,FALSE
ELEC,ESTATES AT COUG OFFICE 2,2137 NW Shy Bear Way,Issaquah,WA,98027,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.530138,-122.070337,2/1/2026,237314,2026-02-01 02:49:18 UTC,public,FALSE,FALSE
ELEC,ESTATES AT COUG OFFICE1,2137 NW Shy Bear Way,Issaquah,WA,98027,888-758-4389,E,,Public,,2,,,ChargePoint Network,47.530096,-122.070319,2/1/2026,237315,2026-02-01 02:49:19 UTC,public,FALSE,FALSE
ELEC,Southcenter Plaza - Tesla Supercharger,333 Strander Boulevard,Tukwila,WA,98188,877-798-3752,E,,Public,,,16,,Tesla,47.455407,-122.256023,7/1/2024,237639,2025-02-12 00:16:32 UTC,public,FALSE,FALSE
ELEC,1800 Ninth Building,1800 9th Ave,Seattle,WA,98101,888-998-2546,E,,Public,,4,,,Blink Network,47.615249,-122.3332564,2/1/2026,237887,2026-02-01 00:37:33 UTC,public,FALSE,FALSE
ELEC,North Bend Premium Outlets,461 S Fork Ave SW,North Bend,WA,98045,877-455-3833,E,,Public,,2,2,,eVgo Network,47.49132,-121.79308,1/31/2026,238012,2026-02-01 00:00:21 UTC,public,FALSE,FALSE
ELEC,Olympic College Shelton,937 W. Alpine Way,Shelton,WA,98584,888-998-2546,E,,Public,,2,,,Blink Network,47.2297155,-123.1108409,2/1/2026,238089,2026-02-01 00:49:49 UTC,public,FALSE,FALSE
ELEC,The Alexis Royal Sonesta Hotel Seattle,1007 First Avenue,Seattle,WA,98104,888-998-2546,T,10/25/2025,TEMPORARILY UNAVAILABLE (Public),,1,,,Blink Network,47.604891,-122.336815,2/1/2026,238092,2026-02-01 00:09:54 UTC,public,FALSE,FALSE
ELEC,DAVIS PARK STATION 1,210 N Main Ave,Ridgefield,WA,98642,888-758-4389,E,,Public,,2,,,ChargePoint Network,45.816957,-122.74557,2/1/2026,238143,2026-02-01 02:51:02 UTC,public,FALSE,FALSE
ELEC,TOBELLINGHAM TOB 1,1100 Iowa St,Bellingham,WA,98229,888-758-4389,E,,Public,,2,,,ChargePoint Network,48.754914,-122.459858,2/1/2026,238265,2026-02-01 02:51:02 UTC,public,FALSE,FALSE
ELEC,Water & Environmental Center,640 Water Center Dr,Walla Walla,WA,99362,509-524-5208,E,,Public,,8,,,Non-Networked,46.0781031,-118.2738138,12/12/2025,238565,2025-12-12 22:54:41 UTC,public,TRUE,FALSE
ELEC,LODGES CHARGER JAIME'S OFFICE,819 S 72nd Ave,Yakima,WA,98908,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.58914,-120.603074,2/1/2026,238793,2026-02-01 02:51:51 UTC,public,FALSE,FALSE
ELEC,PORT OFFICE ADMINREARNORTH,10 International Way,Longview,WA,98632,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.107148,-122.941863,2/1/2026,238829,2026-02-01 02:47:06 UTC,public,FALSE,FALSE
ELEC,MCC CHARGERS CPE250-1,1404 5th St,Marysville,WA,98270,888-758-4389,E,,Public,,,1,,ChargePoint Network,48.052642,-122.178325,2/1/2026,238844,2026-02-01 02:51:18 UTC,public,FALSE,FALSE
ELEC,MCC CHARGERS CPE250-2,1404 5th St,Marysville,WA,98270,888-758-4389,E,,Public,,,1,,ChargePoint Network,48.052658,-122.178452,2/1/2026,238845,2026-02-01 02:51:19 UTC,public,FALSE,FALSE
ELEC,COP_ CITY HALL NO. 3,775 NW Guy Street,Pullman,WA,99163,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.719919,-117.182462,2/1/2026,240820,2026-02-01 02:03:59 UTC,public,FALSE,FALSE
ELEC,COP_ CITY HALL NO. 2,775 NW Guy Street,Pullman,WA,99163,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.71994,-117.182416,2/1/2026,240821,2026-02-01 02:04:00 UTC,public,FALSE,FALSE
ELEC,COP_ CITY HALL NO. 1,775 NW Guy Street,Pullman,WA,99163,888-758-4389,E,,Public,,2,,,ChargePoint Network,46.719669,-117.181523,2/1/2026,240822,2026-02-01 02:05:14 UTC,public,FALSE,FALSE
ELEC,Shell Gas Station - Tesla Supercharger,16010  Road 1 Northwest,Quincy,WA,98848,877-798-3752,E,,Public,,,8,,Tesla,47.103405,-119.83392,7/1/2024,241149,2025-02-12 00:16:32 UTC,public,FALSE,FALSE
ELEC,Mason County PUD,21971 N. Highway 101,Shelton,WA,98584,888-998-2546,E,,Public,,1,,,Blink Network,47.374141,-123.155375,2/1/2026,241195,2026-02-01 00:06:12 UTC,public,FALSE,FALSE
ELEC,Columbia Center Tower,701 5th Ave,Seattle,WA,98104,888-998-2546,E,,Public,,8,,,Blink Network,47.604817,-122.330568,2/1/2026,241218,2026-02-01 00:43:51 UTC,public,FALSE,FALSE
ELEC,PORT ANGELES CITY HALL #2,308 E 4th St,Port Angeles,WA,98362,888-758-4389,E,,Public,,2,,,ChargePoint Network,48.11376,-123.431085,2/1/2026,241270,2026-02-01 02:53:11 UTC,public,FALSE,FALSE
ELEC,PORT ANGELES CITY HALL #3,308 E 4th St,Port Angeles,WA,98362,888-758-4389,E,,Public,,2,,,ChargePoint Network,48.114455,-123.431904,2/1/2026,241271,2026-02-01 02:53:11 UTC,public,FALSE,FALSE
ELEC,PORT ANGELES CITY HALL #1,308 E 4th St,Port Angeles,WA,98362,888-758-4389,E,,Public,,2,,,ChargePoint Network,48.114513,-123.43206,2/1/2026,241272,2026-02-01 02:53:11 UTC,public,FALSE,FALSE
ELEC,RIDGEFIELD NWR STATION 1,28908 NW Main Ave,Ridgefield,WA,98642,888-758-4389,E,,Public,,2,,,ChargePoint Network,45.82999,-122.74774,2/1/2026,250419,2026-02-01 02:21:21 UTC,public,FALSE,FALSE
ELEC,Columbia REA,2929 Melrose St.,Walla Walla,WA,99362,888-356-8911,E,,Public,,2,1,,FLO,46.0810315,-118.2843925,2/1/2026,250519,2026-02-01 05:16:40 UTC,public,FALSE,FALSE
ELEC,1810 N Greene S Bldg 27,1810 N Greene S,Spokane,WA,99202,866-816-7584,E,,Public,,2,,,EV Connect,47.673872,-117.35623,2/1/2026,250822,2026-02-01 04:55:01 UTC,public,FALSE,FALSE
ELEC,Sunrise Inn Villas & Suites - Tesla Destination,905  20th st,Anacortes,WA,98221,877-798-3752,E,,Public,,1,,,Tesla Destination,48.50598,-122.6117,7/1/2024,250912,2025-02-12 00:16:32 UTC,public,,FALSE
ELEC,Courtyard by Marriott Pasco Tri-Cities Airport - Tesla Destination,2011  West Argent Road,Pasco,WA,99301,877-798-3752,E,,Public,,2,,,Tesla Destination,46.25605,-119.11724,7/1/2024,250977,2025-02-12 00:16:32 UTC,public,,FALSE
ELEC,The Walls Vineyards - Tesla Destination,1015  W Pine St,Walla Walla,WA,99362,877-798-3752,E,,Public,,1,,,Tesla Destination,46.06881,-118.35589,7/1/2024,250991,2025-02-12 00:16:32 UTC,public,,FALSE
ELEC,Little Creek Casino Resort - Tesla Destination,93 WA-108,Shelton,WA,98584,877-798-3752,E,,Public,,1,,,Tesla Destination,47.12836,-123.10355,7/1/2024,251032,2025-02-12 00:16:32 UTC,public,,FALSE
ELEC,"Vancouver, WA - Northeast Fourth Plain Boulevard - Tesla Supercharger",6916 NE Fourth Plain Blvd,Vancouver,WA,98661,877-798-3752,E,,Public,,,12,,Tesla,45.645638,-122.601482,7/1/2024,251147,2025-02-12 00:16:32 UTC,public,FALSE,FALSE
ELEC,VILLASARLINGTON STATION 1,3328 185th Pl NE,Arlington,WA,98223,888-758-4389,E,,Public,,2,,,ChargePoint Network,48.164038,-122.184364,2/1/2026,251764,2026-02-01 01:44:01 UTC,public,FALSE,FALSE
